"Metabolite","term","group1","group2","null.value","estimate","conf.low","conf.high","p.adj","p.adj.signif","p.adj.BH","LibraryID","Precursor_Mass","Network_Number","NPC.superclass","NPC.class","NPC.pathway","ClassyFire.superclass","ClassyFire.class","ClassyFire.subclass","ClassyFire.level.5"
"16434","Amigos","High","Low",0,0.439591725976607,-0.359446916354122,1.23863036830734,0.394,"ns",1,NA,"1115.2373",NA,NA,NA,NA,NA,NA,NA,NA
"16434","Amigos","High","Medium",0,0.246126820547793,-0.608554795721203,1.10080843681679,0.773,"ns",1,NA,"1115.2373",NA,NA,NA,NA,NA,NA,NA,NA
"16434","Amigos","Low","Medium",0,-0.193464905428814,-0.691200312722977,0.30427050186535,0.627,"ns",1,NA,"1115.2373",NA,NA,NA,NA,NA,NA,NA,NA
"16436","Amigos","High","Low",0,0.197995471123141,-0.364737760887079,0.760728703133362,0.682,"ns",1,NA,"1115.6362",NA,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"16436","Amigos","High","Medium",0,0.160733480209736,-0.4411870312437,0.762653991663172,0.802,"ns",1,NA,"1115.6362",NA,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"16436","Amigos","Low","Medium",0,-0.0372619909134049,-0.387798547713164,0.313274565886355,0.965,"ns",1,NA,"1115.6362",NA,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"16439","Amigos","High","Low",0,0.776141254641461,-0.138306922945708,1.69058943222863,0.113,"ns",1,NA,"926.861","66",NA,NA,NA,NA,NA,NA,NA
"16439","Amigos","High","Medium",0,0.580936058835255,-0.39719191271652,1.55906403038703,0.339,"ns",1,NA,"926.861","66",NA,NA,NA,NA,NA,NA,NA
"16439","Amigos","Low","Medium",0,-0.195205195806206,-0.764831258937661,0.374420867325249,0.695,"ns",1,NA,"926.861","66",NA,NA,NA,NA,NA,NA,NA
"16459","Amigos","High","Low",0,0.0783695398725124,-0.744285581159831,0.901024660904856,0.972,"ns",1,NA,"562.11",NA,"Nucleosides","Glycerophosphocholines","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides"
"16459","Amigos","High","Medium",0,0.37110382224603,-0.50883886290995,1.25104650740201,0.577,"ns",1,NA,"562.11",NA,"Nucleosides","Glycerophosphocholines","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides"
"16459","Amigos","Low","Medium",0,0.292734282373518,-0.2197122502939,0.805180815040936,0.367,"ns",1,NA,"562.11",NA,"Nucleosides","Glycerophosphocholines","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides"
"16472","Amigos","High","Low",0,0.734195102529323,-0.174294886211819,1.64268509127046,0.138,"ns",1,NA,"1115.4368","66","Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"16472","Amigos","High","Medium",0,0.490933432803064,-0.480821437119852,1.46268830272598,0.456,"ns",1,NA,"1115.4368","66","Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"16472","Amigos","Low","Medium",0,-0.243261669726259,-0.809176270864633,0.322652931412115,0.565,"ns",1,NA,"1115.4368","66","Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"16530","Amigos","High","Low",0,0.00651950975386661,-1.07464638563223,1.08768540513996,1,"ns",1,NA,"1420.0478",NA,NA,NA,NA,NA,NA,NA,NA
"16530","Amigos","High","Medium",0,-0.20003683474567,-1.35649231257853,0.956418643087191,0.911,"ns",1,NA,"1420.0478",NA,NA,NA,NA,NA,NA,NA,NA
"16530","Amigos","Low","Medium",0,-0.206556344499536,-0.880033844564944,0.466921155565872,0.747,"ns",1,NA,"1420.0478",NA,NA,NA,NA,NA,NA,NA,NA
"16567","Amigos","High","Low",0,-0.0771751525298754,-1.11616484140909,0.961814536349337,0.983,"ns",1,NA,"976.5535",NA,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"16567","Amigos","High","Medium",0,-0.203663931842287,-1.31500616178485,0.907678298100271,0.901,"ns",1,NA,"976.5535",NA,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"16567","Amigos","Low","Medium",0,-0.126488779312412,-0.773693968864035,0.520716410239211,0.888,"ns",1,NA,"976.5535",NA,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"16615","Amigos","High","Low",0,0.344248087192966,-0.767946233742287,1.45644240812822,0.743,"ns",1,NA,"1140.2405","18","Oligopeptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"16615","Amigos","High","Medium",0,-0.0118179031334229,-1.2014625454118,1.17782673914495,1,"ns",1,NA,"1140.2405","18","Oligopeptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"16615","Amigos","Low","Medium",0,-0.356065990326389,-1.04887164951982,0.336739668867042,0.443,"ns",1,NA,"1140.2405","18","Oligopeptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"167","Amigos","High","Low",0,0.108905347446758,-1.01516114469142,1.23297183958493,0.971,"ns",1,NA,"548.1714",NA,"Aminosugars and aminoglycosides","Amino cyclitols","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Aminosaccharides"
"167","Amigos","High","Medium",0,0.234266247647271,-0.968077312974703,1.43660980826924,0.889,"ns",1,NA,"548.1714",NA,"Aminosugars and aminoglycosides","Amino cyclitols","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Aminosaccharides"
"167","Amigos","Low","Medium",0,0.125360900200513,-0.574840145969341,0.825561946370367,0.905,"ns",1,NA,"548.1714",NA,"Aminosugars and aminoglycosides","Amino cyclitols","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Aminosaccharides"
"16808","Amigos","High","Low",0,-0.170617580440835,-1.51461362279195,1.17337846191028,0.951,"ns",1,NA,"1136.6425","127",NA,NA,NA,NA,NA,NA,NA
"16808","Amigos","High","Medium",0,-0.684867211959636,-2.12245564496102,0.752721221041745,0.497,"ns",1,NA,"1136.6425","127",NA,NA,NA,NA,NA,NA,NA
"16808","Amigos","Low","Medium",0,-0.514249631518801,-1.3514487131428,0.3229494501052,0.315,"ns",1,NA,"1136.6425","127",NA,NA,NA,NA,NA,NA,NA
"16824","Amigos","High","Low",0,-0.179229088397113,-1.22799583982642,0.869537663032195,0.913,"ns",1,NA,"1414.3046","18",NA,NA,NA,NA,NA,NA,NA
"16824","Amigos","High","Medium",0,-0.507465484143009,-1.62926562585602,0.614334657570005,0.532,"ns",1,NA,"1414.3046","18",NA,NA,NA,NA,NA,NA,NA
"16824","Amigos","Low","Medium",0,-0.328236395745896,-0.981531891764197,0.325059100272405,0.46,"ns",1,NA,"1414.3046","18",NA,NA,NA,NA,NA,NA,NA
"16868","Amigos","High","Low",0,0.294384678907469,-0.818075711685638,1.40684506950058,0.805,"ns",1,NA,"946.0439","66",NA,NA,NA,NA,NA,NA,NA
"16868","Amigos","High","Medium",0,0.0838446650735083,-1.10608457526204,1.27377390540906,0.985,"ns",1,NA,"946.0439","66",NA,NA,NA,NA,NA,NA,NA
"16868","Amigos","Low","Medium",0,-0.21054001383396,-0.903511412558002,0.482431384890081,0.751,"ns",1,NA,"946.0439","66",NA,NA,NA,NA,NA,NA,NA
"16873","Amigos","High","Low",0,0.0387540548756089,-1.17856111381895,1.25606922357017,0.997,"ns",1,NA,"946.7064",NA,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"16873","Amigos","High","Medium",0,-0.556232447144851,-1.85831827975718,0.745853385467482,0.569,"ns",1,NA,"946.7064",NA,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"16873","Amigos","Low","Medium",0,-0.59498650202046,-1.35327381028904,0.163300806248124,0.154,"ns",1,NA,"946.7064",NA,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"16874","Amigos","High","Low",0,-0.0450180161428756,-1.23690757072837,1.14687153844262,0.996,"ns",1,NA,"946.3768","66",NA,NA,NA,NA,NA,NA,NA
"16874","Amigos","High","Medium",0,-0.572030381824923,-1.84692002665592,0.70285926300607,0.537,"ns",1,NA,"946.3768","66",NA,NA,NA,NA,NA,NA,NA
"16874","Amigos","Low","Medium",0,-0.527012365682047,-1.26946160589754,0.215436874533446,0.215,"ns",1,NA,"946.3768","66",NA,NA,NA,NA,NA,NA,NA
"16882","Amigos","High","Low",0,-0.311252216181171,-1.36860167162834,0.746097239265997,0.764,"ns",1,NA,"1131.6461","66",NA,NA,NA,NA,NA,NA,NA
"16882","Amigos","High","Medium",0,-0.712809275330032,-1.84378979825783,0.41817124759777,0.296,"ns",1,NA,"1131.6461","66",NA,NA,NA,NA,NA,NA,NA
"16882","Amigos","Low","Medium",0,-0.401557059148861,-1.06019887442346,0.257084756125734,0.32,"ns",1,NA,"1131.6461","66",NA,NA,NA,NA,NA,NA,NA
"16890","Amigos","High","Low",0,-0.314125170557769,-1.51288580705344,0.884635465937905,0.808,"ns",1,NA,"1135.251","66",NA,NA,NA,NA,NA,NA,NA
"16890","Amigos","High","Medium",0,-0.610618615019371,-1.89285782604328,0.671620596004543,0.497,"ns",1,NA,"1135.251","66",NA,NA,NA,NA,NA,NA,NA
"16890","Amigos","Low","Medium",0,-0.296493444461602,-1.04322280402544,0.450235915102238,0.614,"ns",1,NA,"1135.251","66",NA,NA,NA,NA,NA,NA,NA
"16894","Amigos","High","Low",0,-0.427218858429852,-1.64538501415418,0.790947297294478,0.683,"ns",1,NA,"884.8344","65","Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"16894","Amigos","High","Medium",0,-0.668009750314216,-1.97100583048091,0.634986329852482,0.445,"ns",1,NA,"884.8344","65","Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"16894","Amigos","Low","Medium",0,-0.240790891884364,-0.999608295136374,0.518026511367645,0.732,"ns",1,NA,"884.8344","65","Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"169","Amigos","High","Low",0,1.10829622354838,0.191078983165752,2.02551346393102,0.0135,"*",1,"Suspect related to LNnT (predicted molecular formula: C31H55N3O22S) with delta m/z 146.058 (putative explanation: Fucose; atomic difference: 6C,10H,4O)","854.3152","1","Aminosugars and aminoglycosides","Aminosugars","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Oligosaccharides"
"169","Amigos","High","Medium",0,0.935044978073965,-0.0460448866081269,1.91613484275606,0.0652,"ns",1,"Suspect related to LNnT (predicted molecular formula: C31H55N3O22S) with delta m/z 146.058 (putative explanation: Fucose; atomic difference: 6C,10H,4O)","854.3152","1","Aminosugars and aminoglycosides","Aminosugars","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Oligosaccharides"
"169","Amigos","Low","Medium",0,-0.17325124547442,-0.744602207159345,0.398099716210505,0.752,"ns",1,"Suspect related to LNnT (predicted molecular formula: C31H55N3O22S) with delta m/z 146.058 (putative explanation: Fucose; atomic difference: 6C,10H,4O)","854.3152","1","Aminosugars and aminoglycosides","Aminosugars","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Oligosaccharides"
"16920","Amigos","High","Low",0,-0.500402367547961,-1.66140517290151,0.66060043780559,0.563,"ns",1,NA,"1135.4507","66","Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"16920","Amigos","High","Medium",0,-0.956358439298251,-2.19821046197139,0.285493583374885,0.165,"ns",1,NA,"1135.4507","66","Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"16920","Amigos","Low","Medium",0,-0.455956071750289,-1.17916540554009,0.267253262039515,0.296,"ns",1,NA,"1135.4507","66","Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"16952","Amigos","High","Low",0,-0.236076146602455,-1.40193345810072,0.929781164895811,0.88,"ns",1,NA,"943.5385","66",NA,NA,NA,NA,NA,NA,NA
"16952","Amigos","High","Medium",0,-0.535458770162761,-1.78250335416916,0.711585813843643,0.566,"ns",1,NA,"943.5385","66",NA,NA,NA,NA,NA,NA,NA
"16952","Amigos","Low","Medium",0,-0.299382623560306,-1.02561591572352,0.426850668602907,0.592,"ns",1,NA,"943.5385","66",NA,NA,NA,NA,NA,NA,NA
"16953","Amigos","High","Low",0,-0.192356356229467,-1.2213989106579,0.836686198198969,0.897,"ns",1,NA,"1131.8459","66",NA,NA,NA,NA,NA,NA,NA
"16953","Amigos","High","Medium",0,-0.510079157149849,-1.61078156005621,0.590623245756516,0.516,"ns",1,NA,"1131.8459","66",NA,NA,NA,NA,NA,NA,NA
"16953","Amigos","Low","Medium",0,-0.317722800920382,-0.958731743188114,0.32328614134735,0.469,"ns",1,NA,"1131.8459","66",NA,NA,NA,NA,NA,NA,NA
"17076","Amigos","High","Low",0,0.243587189968002,-0.364630906892323,0.851805286828327,0.609,"ns",1,NA,"1185.9876",NA,NA,NA,NA,NA,NA,NA,NA
"17076","Amigos","High","Medium",0,0.0859779306534372,-0.564594893399636,0.73655075470651,0.947,"ns",1,NA,"1185.9876",NA,NA,NA,NA,NA,NA,NA,NA
"17076","Amigos","Low","Medium",0,-0.157609259314565,-0.5364791488626,0.22126063023347,0.586,"ns",1,NA,"1185.9876",NA,NA,NA,NA,NA,NA,NA,NA
"17084","Amigos","High","Low",0,-0.165493156908044,-1.1037347784143,0.77274846459821,0.908,"ns",1,NA,"991.2202","113","Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"17084","Amigos","High","Medium",0,-0.0873345437506297,-1.09091287280458,0.91624378530332,0.977,"ns",1,NA,"991.2202","113","Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"17084","Amigos","Low","Medium",0,0.0781586131574148,-0.50628881013436,0.662606036449189,0.946,"ns",1,NA,"991.2202","113","Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"17095","Amigos","High","Low",0,0.350884764409732,-0.484257490403737,1.1860270192232,0.58,"ns",1,NA,"1199.8502",NA,NA,NA,NA,NA,NA,NA,NA
"17095","Amigos","High","Medium",0,0.282508378073545,-0.610791012399574,1.17580776854667,0.734,"ns",1,NA,"1199.8502",NA,NA,NA,NA,NA,NA,NA,NA
"17095","Amigos","Low","Medium",0,-0.0683763863361864,-0.588601377127176,0.451848604454803,0.948,"ns",1,NA,"1199.8502",NA,NA,NA,NA,NA,NA,NA,NA
"17097","Amigos","High","Low",0,0.210827410187088,-0.740052040647465,1.16170686102164,0.858,"ns",1,NA,"992.5632","6","Oligopeptides","Cyclic peptides","Amino acids and Peptides","Organic acids and derivatives","Peptidomimetics","Depsipeptides",NA
"17097","Amigos","High","Medium",0,-0.00750114578911543,-1.02459736975355,1.00959507817532,1,"ns",1,NA,"992.5632","6","Oligopeptides","Cyclic peptides","Amino acids and Peptides","Organic acids and derivatives","Peptidomimetics","Depsipeptides",NA
"17097","Amigos","Low","Medium",0,-0.218328555976203,-0.810648308332923,0.373991196380517,0.657,"ns",1,NA,"992.5632","6","Oligopeptides","Cyclic peptides","Amino acids and Peptides","Organic acids and derivatives","Peptidomimetics","Depsipeptides",NA
"1712","Amigos","High","Low",0,-0.0164129498838252,-0.986313006145507,0.953487106377857,0.999,"ns",1,"Suspect related to Spectral Match to Tyr-Pro from NIST14 (predicted molecular formula: unknown) with delta m/z -49.982 (putative explanation: unspecified; atomic difference: unspecified)","229.155","65","Small peptides","Dipeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"1712","Amigos","High","Medium",0,0.0727974355293362,-0.964643939379805,1.11023881043848,0.985,"ns",1,"Suspect related to Spectral Match to Tyr-Pro from NIST14 (predicted molecular formula: unknown) with delta m/z -49.982 (putative explanation: unspecified; atomic difference: unspecified)","229.155","65","Small peptides","Dipeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"1712","Amigos","Low","Medium",0,0.0892103854131614,-0.5149576409665,0.693378411792823,0.934,"ns",1,"Suspect related to Spectral Match to Tyr-Pro from NIST14 (predicted molecular formula: unknown) with delta m/z -49.982 (putative explanation: unspecified; atomic difference: unspecified)","229.155","65","Small peptides","Dipeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"1717","Amigos","High","Low",0,0.405367248792763,-0.175253590875551,0.985988088461077,0.226,"ns",1,NA,"243.1833",NA,NA,NA,NA,NA,NA,NA,NA
"1717","Amigos","High","Medium",0,0.651904453360327,0.0308506877506083,1.27295821897005,0.0373,"*",1,NA,"243.1833",NA,NA,NA,NA,NA,NA,NA,NA
