row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,039-02.mzML Peak area,020-02.mzML Peak area,037-02.mzML Peak area,453-02.mzML Peak area,514-02.mzML Peak area,16-02.mzML Peak area,104-02.mzML Peak area,444-02.mzML Peak area,033-02.mzML Peak area,401-02.mzML Peak area,055-02.mzML Peak area,442-02.mzML Peak area,004-02.mzML Peak area,105-02.mzML Peak area,432-02.mzML Peak area,431-02.mzML Peak area,102-02.mzML Peak area,07-02.mzML Peak area,22-02.mzML Peak area,02-02.mzML Peak area,019-02.mzML Peak area,476-02.mzML Peak area,518-02.mzML Peak area,454-02.mzML Peak area,523-02.mzML Peak area,522-02.mzML Peak area,508-02.mzML Peak area,553-02.mzML Peak area,516-02.mzML Peak area,814-02.mzML Peak area,492-02.mzML Peak area,509-02.mzML Peak area,813-02.mzML Peak area,521-02.mzML Peak area,013-03.mzML Peak area,531-02.mzML Peak area,515-02.mzML Peak area,818-02.mzML Peak area,817-02.mzML Peak area,01-03.mzML Peak area,DB1CP-02.mzML Peak area,517-02.mzML Peak area,821-02.mzML Peak area,BCN22WM-02.mzML Peak area,475-02.mzML Peak area,023-03.mzML Peak area,825-02.mzML Peak area,DB8-02.mzML Peak area,DBV7-467-02.mzML Peak area,510-02.mzML Peak area,015-03.mzML Peak area,028-03.mzML Peak area,BCN28WM-02.mzML Peak area,003-03.mzML Peak area,021-03.mzML Peak area,046-03.mzML Peak area,DBV3-542-02.mzML Peak area,017-03.mzML Peak area,822-02.mzML Peak area,011-03.mzML Peak area,044-03.mzML Peak area,035-03.mzML Peak area,041-03.mzML Peak area,427-03.mzML Peak area,08-03.mzML Peak area,031-03.mzML Peak area,05-03.mzML Peak area,30-03.mzML Peak area,029-03.mzML Peak area,14-03.mzML Peak area,06-03.mzML Peak area,309-03.mzML Peak area,435-03.mzML Peak area,425-03.mzML Peak area,501-03_20221012120828.mzML Peak area,434-03.mzML Peak area,36-03.mzML Peak area,45-03.mzML Peak area,038-03.mzML Peak area,441-03.mzML Peak area,451-03.mzML Peak area,555-03.mzML Peak area,447-03.mzML Peak area,032-03.mzML Peak area,52-03.mzML Peak area,501-03.mzML Peak area,469-03.mzML Peak area,558-03.mzML Peak area,505-03.mzML Peak area,62-03.mzML Peak area,471-03.mzML Peak area,524-03.mzML Peak area,530-03.mzML Peak area,DB5-03.mzML Peak area,549-03.mzML Peak area,811-03.mzML Peak area,47-03.mzML Peak area,533-03.mzML Peak area,544-03.mzML Peak area,812-03.mzML Peak area,528-03.mzML Peak area,DB1-03.mzML Peak area,DBV4-546-03.mzML Peak area,DBCP3-545-03.mzML Peak area,823-03.mzML Peak area,DB3-03.mzML Peak area,DB7-03.mzML Peak area,DBCP5-559-03.mzML Peak area,DB2CP-03.mzML Peak area,R26.mzML Peak area,DB6-03.mzML Peak area,R2.mzML Peak area,R27.mzML Peak area,R3.mzML Peak area,R32.mzML Peak area,R28.mzML Peak area,R4.mzML Peak area,R1.mzML Peak area,R6.mzML Peak area,R29.mzML Peak area,525-04.mzML Peak area,R33.mzML Peak area,R10.mzML Peak area,R8.mzML Peak area,R31.mzML Peak area,R7.mzML Peak area,R9.mzML Peak area,R34.mzML Peak area,WM06-02.mzML Peak area,R35.mzML Peak area,WM03-02.mzML Peak area,R5.mzML Peak area,511-03.mzML Peak area,439-04.mzML Peak area,WM02-02.mzML Peak area,WM17-03.mzML Peak area,R30.mzML Peak area,WM20-04.mzML Peak area,557-04.mzML Peak area,WM21-04.mzML Peak area,WM19-03.mzML Peak area,
5950,358.2593439133763,5.9661465,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,51329.63,0,0,0,0,0,0,0,0,0,9377.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1662.1166,0,0,2495.4424,0,0,3970.0713,0,0,0,0,0,0,4823.205,0,0,0,0,0,0,0,0,0,0,0,
3324,358.270544244009,4.423908,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1942.1823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26311.701,0,0,0,0,0,0,0,0,
8997,358.2957633968202,6.57441,,,,46,,,,,,,839.33167,9098.909,4598.754,3707.974,11729.855,51950.207,10060.212,4970.6284,43149.305,15383.079,270045.44,5783.0596,12446.128,7397.836,37691.055,3207.5332,26160.79,4807.051,6121.358,1609.3677,226685.0,13413.06,6748.398,19781.201,2928.1807,5162.456,10407.197,5817.6484,21806.37,33261.96,18895.064,13802.84,5964.7793,6946.5386,2960.5566,9006.483,3342.7012,13423.903,12941.172,17635.535,2562.7075,27586.283,6830.427,18662.506,30917.436,1507.2988,37492.414,9546.045,25593.107,6254.422,19215.008,4014.472,6163.0884,22891.361,38199.85,7362.1416,9184.444,16239.682,6174.1675,13830.658,4392.435,5013.6772,6681.995,1972.2578,4695.628,10884.136,12387.674,23542.424,5525.924,29602.494,12016.819,10800.476,4162.195,24755.145,1683.2891,5662.41,33097.695,2570.4236,2423.5935,19160.846,29780.361,2305.8945,24068.02,2329.2305,14907.252,5075.965,19519.025,34727.34,16980.84,50399.65,5080.1406,12955.336,15114.119,6992.5557,10456.091,21062.016,8628.297,17785.633,13397.695,7165.1284,33597.383,15018.63,12655.385,3153.8394,9163.065,11100.024,6774.615,2606.5652,3350.8408,38967.402,7221.8833,19865.568,32670.541,16331.803,31722.277,19087.271,13083.959,56783.316,21331.232,13006.595,36456.707,56930.797,61409.95,29445.504,42509.055,23875.252,37318.36,43188.06,21383.234,59368.133,10565.707,43646.086,17140.393,7182.0366,33400.75,40157.695,34373.9,47039.363,5657.232,8293.573,35721.023,
11489,358.3684046328048,6.8812723,,,,,,,,,,,0,1153.3245,0,959.32764,935.87787,0,735.1391,7237.8003,1108.4248,9100.781,0,17558.416,0,0,10454.759,505.35675,0,2190.516,1039.1848,1294.9377,4937.5874,7503.196,4031.876,13096.858,1171.6956,916.0597,22162.715,0,0,3189.2314,11394.324,14561.338,3422.0176,886.0246,0,13482.838,0,0,1252.5642,0,0,1697.7112,998.9712,624.4079,0,0,0,0,1099.1158,1604.3029,0,0,1753.1223,0,10283.658,0,0,0,9318.019,0,0,0,0,0,738.3813,3859.3242,930.68604,983.4488,0,907.004,0,712.46497,2302.5305,1173.6162,0,7224.9497,0,0,0,28941.123,19597.002,2734.328,11110.541,4206.457,0,2135.13,8281.413,0,0,0,18397.598,1061.8147,0,0,4436.589,0,0,1020.2239,3007.7092,1211.3162,1327.8865,0,7354.6484,702.7861,1106.0137,0,0,1321.0835,951.4805,31347.826,1313.603,0,1305.5337,0,1484.6082,0,1903.8652,36245.234,820.51746,1049.857,670.16956,0,2818.7295,1796.8846,0,4161.216,664.7345,2816.3901,3111.585,2187.9016,7360.2705,842.5985,2651.6475,0,16273.998,17512.674,0,688.82086,0,0,14569.48,
1309,359.1131286321334,1.244339,,,,,,,,,,,0,527.4079,0,0,0,0,0,0,0,0,17897.883,0,0,0,0,0,0,0,0,0,21155.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568.0586,0,0,0,0,0,0,542.8811,0,0,0,0,0,0,0,0,0,0,0,
7521,359.14943388991924,6.088846,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2219.2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17091.654,0,0,0,0,0,0,0,
12907,359.15195411594766,7.2050233,,,,,,,,,,,0,0,2542.1501,1652.725,1279.2483,2044.7733,1953.8036,2812.8723,953.89856,0,0,2923.3582,2887.9326,0,2593.9268,1450.7533,1005.84564,1930.4333,0,0,0,0,3991.3198,0,8544.657,9422.866,1668.1555,1116.0425,1762.5312,5310.8374,4716.954,4300.518,2983.0842,870.9953,0,2558.357,1981.6572,1648.4585,1503.9644,0,0,3203.6538,0,1393.9042,0,0,2314.958,2629.9492,1783.3574,0,4391.629,884.60974,3369.2039,0,0,3396.402,1080.9429,770.3883,1975.1438,2218.6987,873.093,2408.5823,0,0,1355.9703,2681.65,1959.2485,951.4184,3615.84,1962.339,2321.7087,0,2500.0322,2650.432,2052.105,0,2144.79,782.3219,3521.4863,4490.293,6179.509,0,6809.217,0,4172.2007,1083.2853,2040.7412,4680.1973,2215.387,0,0,1827.3973,842.1135,3587.3606,8472.357,4822.5728,1272.6082,2291.6821,9226.836,6043.449,0,2648.6003,1498.0524,1292.7134,0,1795.3467,1190.647,0,790.0959,2325.2512,1252.0107,3679.3406,1363.1321,3543.666,0,2720.1206,3312.1118,2411.4473,2822.9617,2890.104,0,5116.0127,3737.1277,2789.5488,4328.859,984.953,2237.9739,3621.4326,1196.011,6257.6333,0,719.74976,2317.2556,1263.0088,5882.501,1172.2476,793.5879,3109.5515,4504.7246,0,627.782,
3069,359.1948439168541,4.0495324,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302.0564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18787.16,0,0,0,0,0,0,0,0,
5893,359.20454293169297,5.8631854,,,,12,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16395.344,0,0,21778.914,0,21119.77,15176.882,0,0,0,13587.279,0,21791.018,0,0,15546.928,0,0,25523.004,0,19504.8,0,0,1079.856,0,0,0,15155.5,0,0,0,0,
10408,359.2202755839842,6.7042074,,,,33,90,[M+NH4]+,,2,10408;10416,341.1864,0,0,902.944,0,4305.1997,7829.1973,12242.754,0,3096.1682,2101.8364,0,0,1071.0403,0,16324.186,0,4845.7617,0,0,0,0,2420.496,0,2892.162,0,0,838.507,0,6764.742,6817.858,4293.676,0,3252.151,0,0,1133.2133,0,2178.5762,1899.7379,0,0,4097.622,0,14155.247,3417.8237,0,10458.307,3055.5515,14689.862,0,4563.0024,0,2326.4126,0,3149.515,0,4217.887,1749.4084,0,5037.644,0,0,2726.5884,0,0,953.5549,1019.225,4165.358,0,5869.194,1602.4355,890.9727,0,2742.3635,0,0,4739.262,0,0,8391.745,8043.4614,0,5196.4155,0,3018.2783,0,2266.0461,5025.537,4730.199,4220.903,0,2190.7769,2265.4062,0,1925.8782,947.17883,0,1695.1727,3462.6367,0,1123.8279,0,5904.871,0,1102.5299,0,1154.9568,0,0,10759.273,1080.7288,4996.7124,7211.9653,5572.088,8469.797,6730.74,4450.3135,10987.897,1871.0249,6964.8765,2935.038,28189.475,31053.373,8566.762,5464.387,3478.1084,4491.327,6841.185,7361.735,52561.88,4599.3,6014.3174,0,0,4137.7344,8085.2866,6351.922,17025.467,0,3459.3203,3411.663,
8773,359.29909748703443,6.55888,,,,,,,,,,,0,0,0,0,0,6214.8037,0,0,5497.5215,1650.9696,55130.25,0,0,0,0,0,3043.7144,0,0,0,47889.91,1936.7837,0,1726.443,0,0,398.77637,0,957.4165,3602.689,1233.7708,1146.3333,0,0,0,0,0,0,1562.2244,1869.677,0,2949.2527,0,1335.3972,0,0,5882.1123,0,2510.2524,0,2434.186,0,0,773.3485,2886.0024,0,921.0762,0,0,2385.9634,0,0,0,0,0,0,0,4226.064,0,4008.8298,0,0,0,2168.3516,0,0,3719.9849,0,0,1062.1553,4081.5906,0,3201.04,0,1781.2477,0,1593.7278,3754.0234,1613.1587,7415.459,873.3938,0,0,0,0,2694.8447,1042.3684,2433.3123,1199.3876,0,3575.8325,1166.7029,738.1114,0,816.6914,826.36426,0,0,0,4982.192,0,1884.3884,2180.3423,1178.1345,2608.7432,1099.2765,1421.039,7650.0405,2420.7498,898.60297,3857.3945,6771.01,14060.247,2524.9727,4362.993,2567.2632,4121.528,4784.37,3706.816,7694.7754,0,4942.5215,2107.3367,0,8008.7666,6371.7344,4149.866,7787.6104,0,0,4444.5273,
14025,359.3160381252133,7.5689406,,,,79,155,[M+H]+,,1,14035,358.3088,6686.307,4318.1924,5135.5527,10320.416,7048.874,11904.514,530.02124,927.1987,0,1336.9385,0,4810.278,3047.938,2462.5288,7062.5767,3946.0977,1051.6915,4565.0547,3840.3086,0,0,5056.909,7501.1924,3652.9785,5040.525,19506.363,6305.0557,0,2683.5667,8001.904,10554.379,7229.84,1029.6346,3024.154,1074.8075,4179.829,3851.9763,6253.3955,5050.3726,2052.0203,4027.6174,4831.216,0,3798.567,0,407.37714,7840.611,7191.0977,3007.25,0,2138.8298,2249.2725,10220.205,1583.6326,1646.6453,8374.987,7397.5513,1002.24384,6106.3286,0,698.56006,4793.9688,760.3825,0,2212.0366,14863.949,3635.2695,3545.084,4935.766,0,1478.0636,6463.3813,2971.4446,7776.8525,663.7198,0,1909.1755,3507.12,5993.7144,11383.662,5338.904,7834.779,4178.072,0,2420.029,0,7026.9473,5104.9263,0,5052.49,2169.004,7669.8906,1257.824,7809.877,1391.4417,5160.0986,4642.8,7599.745,3351.6772,13765.876,2950.9482,8388.405,2811.6167,4488.5674,5889.865,0,7197.5825,1121.1223,992.8319,4591.9546,4344.246,5941.632,7514.705,17427.516,13654.851,10181.667,5504.739,5315.4736,5096.829,14248.111,903.14124,6352.7744,8689.1,2171.5295,8216.531,13894.885,9704.635,9952.812,4187.274,5377.919,739.6638,6694.457,3177.0347,2379.1113,5175.6396,4841.7266,7130.436,6247.0854,3840.708,2621.0935,3216.8208,
7802,359.32744138701827,6.1660624,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18685.229,0,18914.463,0,0,0,0,0,21322.068,0,17104.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
540,360.1504204831209,0.3683142,,,,51,2,[M+NH4]+,,5,583;161;497;414;540,342.1166,4351036.0,5234828.5,4821034.0,4052039.5,1.1831909E7,9888873.0,8136616.5,3170481.2,3096229.8,2721961.8,1206705.9,2792727.5,4204074.5,6081062.5,4350314.0,5971333.5,898084.75,1.1125094E7,3658658.0,5336869.5,679614.7,2770062.0,1.0403194E7,8502377.0,1.0259486E7,7055600.0,1.0207351E7,2090458.9,4537031.0,92526.57,4874933.0,7248711.5,1.0084089E7,6386973.0,1924457.5,4356274.5,3143927.0,2467821.2,9066382.0,3738797.5,4355297.0,9960899.0,921630.7,6674156.0,4668774.5,4701330.0,2258924.0,7537490.5,5251965.5,3165723.8,2297361.2,3079209.8,1.0052148E7,2465774.0,230198.61,3710746.8,5255078.0,2176368.5,4764466.0,2451529.2,3639082.2,5628092.0,9251755.0,1924541.1,7124357.0,7009549.0,6638074.5,9546091.0,812984.1,6272617.5,2216973.2,5883831.0,393755.44,3954892.0,4967345.0,3542934.0,1.23058E7,3204100.5,3053877.5,2681864.0,6513601.5,197265.31,5024037.0,1694442.0,5735107.5,128604.875,1.0987955E7,1.0067117E7,869913.56,4417498.5,8894713.0,8984321.0,4687069.0,4372416.0,1001562.75,1706521.1,2767804.2,3988542.5,8662250.0,655855.75,6647978.5,3150590.2,101146.89,8099058.0,1089961.4,2840883.2,5006660.5,6078305.0,5280037.5,5676610.0,4333290.0,2746505.5,4731041.5,3295722.5,5955812.0,5818613.0,5586154.5,6300726.0,2385420.0,3326967.8,8578774.0,4128626.8,5271618.5,4128024.0,5183343.5,3238824.5,5719940.5,1.0821514E7,5185675.5,5638597.5,4935001.5,7125777.0,4234701.0,1848926.8,6851768.5,1.0881802E7,5760784.5,3353700.5,7346389.5,2839055.2,5193673.0,
1078,360.15049883000245,0.5655149,,,,,,,,,,,316958.38,776755.06,533296.3,360043.9,846472.4,721991.6,650432.4,616717.5,273570.2,242251.9,70496.555,816803.5,84743.51,265402.5,354639.25,130301.82,253533.1,122615.125,284724.56,320012.1,91126.48,2216707.0,436899.4,98752.6,656792.94,270940.16,204935.61,621837.94,679811.3,92526.57,626807.8,340058.94,49727.96,483626.34,91490.39,525633.5,233172.2,29691.656,262574.94,365969.44,301504.3,191299.84,126133.9,275070.94,969103.2,225957.16,507661.25,638969.2,169369.56,331881.9,221989.75,233482.84,384301.06,105392.77,195267.75,315064.6,1110164.2,243838.84,1022152.2,340383.06,292479.34,499821.72,336235.8,655264.0,344301.6,74472.125,342236.88,634321.44,227095.97,828695.1,385824.4,213255.38,142523.62,239955.69,424675.7,928409.9,642287.8,184895.02,134314.31,984206.8,912245.56,113653.88,531637.56,196131.94,261002.88,54379.4,678872.06,128251.16,561469.56,497965.88,267864.25,320293.88,371775.44,463432.4,38987.46,682197.06,639542.0,467151.28,620936.5,76248.734,551526.94,511316.6,82109.125,390382.12,176838.69,531285.25,600567.4,89972.12,634902.06,570709.6,796924.25,353625.06,253664.75,298586.6,511269.6,403679.56,393149.97,641780.94,281251.62,391248.3,317163.4,213351.75,578178.3,269656.03,279353.12,379722.3,492413.62,1188195.4,1412792.4,437352.0,1081980.2,393618.53,1216347.6,236981.7,207083.03,292234.34,277855.12,151557.22,516844.8,274347.97,357507.75,
10959,360.1811968074902,6.875561,,,,,,,,,,,41471.93,43714.426,27721.41,10238.738,45742.836,54019.176,26337.84,102562.44,78289.945,123300.31,36445.902,96623.414,53288.01,28695.1,148268.33,26478.18,27894.252,38058.535,7344.6333,132352.06,47253.867,163751.88,51899.21,67366.15,115481.67,13698.326,38587.633,103895.555,5423.676,45537.074,84839.8,174757.03,60635.457,56332.145,53841.258,46549.207,4475.59,39669.36,181358.4,56479.984,131580.5,30333.797,60546.562,46949.82,32482.523,30654.096,10695.38,87075.18,20435.383,54862.51,16134.954,34822.09,23751.31,35598.42,66919.03,41071.906,56427.332,45710.902,9358.474,37835.617,48968.26,30044.824,34824.848,5282.544,54465.598,75850.76,12726.251,40787.617,62852.14,194674.61,64444.76,18424.67,16216.703,12201.578,6065.988,187716.06,6400.809,6181.082,26355.465,65686.53,159194.33,13448.982,34046.98,48526.363,65579.17,25375.826,90451.766,6311.38,66294.11,85892.41,7292.0996,48322.82,20417.727,84855.016,73353.69,10239.885,74918.0,8653.85,168903.34,135698.42,60738.484,73381.06,30171.145,13255.627,12889.9,73918.914,10097.965,104788.89,261896.84,41722.754,3124.1091,35314.004,36899.246,25904.832,29766.96,35566.043,19824.633,37558.312,28032.527,34866.355,19129.213,42648.895,22837.422,31378.752,42428.777,26147.152,28191.875,95896.81,7447.5205,63603.344,64132.43,34875.465,247329.73,33887.742,8412.381,7607.699,36458.188,31659.43,24827.357,29534.91,8690.617,
12321,360.21635703029057,7.0466113,,,,,,,,,,,0,0,0,0,0,0,0,3815.351,0,0,0,892.9188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209.6687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6596.9453,0,0,0,0,0,0,0,3069.602,0,0,0,0,3560.7886,0,2583.1956,0,0,0,0,0,1366.8824,0,0,0,2402.8286,0,0,0,907.7295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912.5588,0,0,0,0,0,
7877,360.2395613506344,6.23299,,,,,,,,,,,1750.1841,897.12787,714.3231,1903.1892,1909.2654,3768.3179,4000.1995,507.747,9904.901,669.41614,2077.8748,1988.5701,806.1542,1915.7487,495.7138,0,1606.0634,659.4539,733.606,916.9187,3327.3257,1630.9021,1213.6763,1223.1716,1011.8518,1005.2784,847.288,1311.6069,1806.5984,0,1322.347,0,541.60504,951.3173,1379.5198,444.523,679.38434,469.7967,1281.2875,1229.5664,1608.1469,801.9248,1770.1642,3590.6553,2628.8867,1404.6915,869.3683,496.95636,0,526.4198,929.20374,2028.9365,473.2699,3587.3184,885.93665,2368.8538,777.8612,827.4175,672.1259,1254.6953,1472.3125,372.97778,2070.912,640.5032,851.33496,794.17847,773.253,2556.8267,2043.8754,2956.2454,2652.8916,1947.185,0,973.26294,1229.0435,746.9951,1794.0171,471.72516,5563.516,1551.2673,753.49603,0,552.9719,948.3185,1603.134,440.2772,4386.884,4735.4775,600.9302,3483.0889,788.08325,1771.376,3753.2642,1820.7223,1509.0204,2078.1125,976.25024,3511.6665,1260.8938,464.5395,780.1468,1299.6477,0,0,881.46,757.3513,684.2814,0,1428.9656,2153.8667,2024.4319,4276.9136,1282.3813,3438.3481,7361.2954,3931.223,507.2374,2186.768,2056.2908,1320.1534,3805.3674,10566.901,4211.582,3816.7556,3013.6697,3324.8613,3039.0703,1077.3384,2917.4155,3298.5981,1283.8406,5692.1685,13236.807,1774.7592,2682.9294,1388.2268,3035.6614,1226.2046,1962.3497,1800.0422,2246.212,
11726,360.23960767041336,6.9323936,,,,,,,,,,,2153.7705,4141.8125,1979.4563,897.9393,3379.2373,6355.335,829.3365,3680.2866,926.9832,4212.781,858.38074,4168.5107,5146.401,4758.3057,737.2136,3341.545,817.6876,0,0,2490.023,783.7977,1300.9888,902.4523,2395.5422,6516.2144,1244.0006,2629.9001,2138.1436,5179.0596,908.5635,5704.749,595.0065,2551.3518,925.1212,4105.5244,967.5652,1968.7705,3317.7324,864.5895,3001.7441,3948.3594,2427.191,3742.4192,2728.0627,4205.884,5152.6797,0,3564.4824,855.1663,0,3200.2202,914.4415,823.5252,1377.5089,1074.7086,3114.8545,8191.7554,7712.2773,2737.6057,5078.0083,1961.0612,4742.5425,1479.588,8258.988,1586.2881,0,1359.3347,866.4075,2427.24,3872.2031,6831.8125,1682.4897,0,2189.1943,4341.1416,3178.634,1293.8109,996.87585,1575.629,5730.2095,5112.6226,0,0,0,3174.3337,0,7863.4355,0,1875.2738,3805.578,2289.0015,2862.2678,7968.852,2502.778,755.86584,1317.126,3426.8813,5287.3223,761.65234,2910.4473,6126.888,3562.9692,3160.652,0,2464.2917,3171.9043,2681.0132,0,9372.395,5312.632,5942.4556,8332.128,3319.8906,1721.7996,5442.53,3425.6528,4848.7217,3554.6514,3575.8972,3706.9143,5883.7607,6094.0996,979.50366,4221.5312,7666.2314,3449.54,3473.6108,6091.4434,2631.726,5941.478,4130.173,2979.2747,2865.9272,1797.8977,2014.9479,942.45074,10380.148,2545.834,3151.0837,3093.4487,656.4153,
7692,360.2748170757734,6.142776,,,,,,,,,,,0,436.091,0,0,0,0,0,0,758.6831,0,26003.404,0,0,0,0,0,0,0,0,0,76485.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901.15826,0,0,571.4815,0,0,3582.9995,0,0,0,0,0,0,3751.691,0,0,926.1479,0,0,0,0,0,0,0,0,
5590,360.27521493177653,5.8157015,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4953.9756,0,0,0,0,0,0,0,0,0,3089.3215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13398,361.1676233553396,7.3305035,,,,71,,,,,,,1524.413,1001.0608,3468.8955,3779.4463,5173.3193,6958.8184,0,6872.1987,2396.3389,0,0,5062.8696,6471.401,0,7887.0776,1082.4009,2048.2302,2373.693,1048.7308,0,0,1269.4722,3583.6504,974.6697,4383.3525,8468.17,892.50256,3735.4023,5060.9297,5764.1543,7328.372,12955.784,4705.575,0,0,3704.5159,3027.5674,5955.6406,5693.645,4530.3193,3257.825,4761.454,0,1037.5588,0,1553.7664,4545.4214,6152.227,5484.61,0,6506.384,0,1728.0134,0,0,0,2319.5544,5483.625,1569.7715,4502.8896,1817.5619,4133.118,2541.3364,0,0,886.1543,4068.227,4824.097,5484.0586,0,4042.9521,0,7320.169,8185.6343,1661.6034,1029.4238,5448.6885,827.4824,1952.471,10668.227,2039.0759,1543.4133,4553.2886,887.36975,5225.228,2617.2725,4163.7104,0,1812.001,2534.308,1145.4521,7544.998,1195.5217,1286.4523,3690.8445,1970.759,0,928.6387,5878.048,4826.1816,968.13416,1719.2449,1197.4473,1284.1116,893.4072,1533.3828,1279.7386,2461.321,1741.9014,5510.7134,0,9660.08,3547.8887,3630.2983,830.6559,6155.2866,9525.836,6601.179,6118.0503,11503.513,2463.7456,8313.383,10063.46,4414.116,6443.181,2080.9204,2488.3945,5526.428,1843.7438,12422.535,0,1345.9819,4999.3325,5094.991,3357.9658,2544.4229,3891.5603,10073.524,1743.5122,943.32666,3428.7993,
