"Metabolite","term","group1","group2","null.value","estimate","conf.low","conf.high","p.adj","p.adj.signif","p.adj.BH","LibraryID","Precursor_Mass","Network_Number","NPC.superclass","NPC.class","NPC.pathway","ClassyFire.superclass","ClassyFire.class","ClassyFire.subclass","ClassyFire.level.5"
"14232","Amigos","Low","Medium",0,-0.481341410337175,-0.959344285100507,-0.00333853557384267,0.048,"*",0.239429056924384,NA,416.3009,NA,"Phenolic acids (C6-C1)","Simple phenolic acids","Alkaloids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"14240","Amigos","High","Low",0,0.341297953666358,-0.161636126718928,0.844232034051644,0.248,"ns",0.631399826539462,NA,386.2621,170,"Ornithine alkaloids","Polyamines","Alkaloids","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides"
"14240","Amigos","High","Medium",0,-0.0433810389863221,-0.493070273585616,0.406308195612972,0.972,"ns",1,NA,386.2621,170,"Ornithine alkaloids","Polyamines","Alkaloids","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides"
"14240","Amigos","Low","Medium",0,-0.38467899265268,-0.811675525308384,0.0423175400030239,0.0872,"ns",0.348665510204082,NA,386.2621,170,"Ornithine alkaloids","Polyamines","Alkaloids","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides"
"14245","Amigos","High","Low",0,0.42817392419448,-0.0631591932782791,0.919507041667239,0.102,"ns",0.377342155009452,NA,458.3485,NA,NA,NA,NA,NA,NA,NA,NA
"14245","Amigos","High","Medium",0,0.0799312736926927,-0.359385173823347,0.519247721208732,0.904,"ns",1,NA,458.3485,NA,NA,NA,NA,NA,NA,NA,NA
"14245","Amigos","Low","Medium",0,-0.348242650501787,-0.765389838815343,0.0689045378117683,0.122,"ns",0.419357142857143,NA,458.3485,NA,NA,NA,NA,NA,NA,NA,NA
"14248","Amigos","High","Low",0,0.243522153137245,-0.112135264199886,0.599179570474376,0.242,"ns",0.626171000440723,NA,311.1854,170,"Meroterpenoids","Bisabolane sesquiterpenoids","Polyketides","Organic oxygen compounds","Organooxygen compounds","Ethers","Alkyl aryl ethers"
"14248","Amigos","High","Medium",0,-0.0793721755262871,-0.397376697429781,0.238632346377207,0.827,"ns",1,NA,311.1854,170,"Meroterpenoids","Bisabolane sesquiterpenoids","Polyketides","Organic oxygen compounds","Organooxygen compounds","Ethers","Alkyl aryl ethers"
"14248","Amigos","Low","Medium",0,-0.322894328663532,-0.624851364265291,-0.0209372930617735,0.0328,"*",0.185519075144509,NA,311.1854,170,"Meroterpenoids","Bisabolane sesquiterpenoids","Polyketides","Organic oxygen compounds","Organooxygen compounds","Ethers","Alkyl aryl ethers"
"14262","Amigos","High","Low",0,-0.198296200036225,-0.582206633694423,0.185614233621974,0.445,"ns",0.867395418326693,NA,501.3765,21,"Glycerolipids","Monoacylglycerols","Fatty acids","Lipids and lipid-like molecules","Glycerolipids","Diradylglycerols","Diacylglycerols"
"14262","Amigos","High","Medium",0,0.0756975065516061,-0.267568928950602,0.418963942053814,0.862,"ns",1,NA,501.3765,21,"Glycerolipids","Monoacylglycerols","Fatty acids","Lipids and lipid-like molecules","Glycerolipids","Diradylglycerols","Diacylglycerols"
"14262","Amigos","Low","Medium",0,0.273993706587831,-0.0519504487512082,0.599937861926869,0.119,"ns",0.413891587677725,NA,501.3765,21,"Glycerolipids","Monoacylglycerols","Fatty acids","Lipids and lipid-like molecules","Glycerolipids","Diradylglycerols","Diacylglycerols"
"14279","Amigos","High","Low",0,0.412325640399727,-0.108051708963388,0.932702989762842,0.15,"ns",0.474743935309973,NA,513.3879,58,"Peptide alkaloids","Wax monoesters","Alkaloids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"14279","Amigos","High","Medium",0,-0.0228977617438813,-0.488183573671044,0.442388050183282,0.993,"ns",1,NA,513.3879,58,"Peptide alkaloids","Wax monoesters","Alkaloids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"14279","Amigos","Low","Medium",0,-0.435223402143608,-0.877029460862863,0.00658265657564677,0.0545,"ns",0.259140339531124,NA,513.3879,58,"Peptide alkaloids","Wax monoesters","Alkaloids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"14287","Amigos","High","Low",0,0.259515239469996,-0.162501721873464,0.681532200813455,0.318,"ns",0.721119351100811,NA,312.1889,170,"Small peptides","Polyamines","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"14287","Amigos","High","Medium",0,-0.145829593045144,-0.523168277647859,0.231509091557571,0.635,"ns",1,NA,312.1889,170,"Small peptides","Polyamines","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"14287","Amigos","Low","Medium",0,-0.40534483251514,-0.763641846464774,-0.0470478185655052,0.022,"*",0.141469879518072,NA,312.1889,170,"Small peptides","Polyamines","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"14293","Amigos","High","Low",0,-0.400804653404777,-1.05584783382124,0.254238527011685,0.321,"ns",0.725680015402387,"Suspect related to Monolinolenin (9c,12c,15c) (predicted molecular formula: C20H35NO4) with delta m/z 1.003 (putative explanation: C isotope; atomic difference: (13)C)",336.2537,NA,"Fatty amides","Pyridine alkaloids","Fatty acids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"14293","Amigos","High","Medium",0,-0.310669090312311,-0.896363872032623,0.275025691408001,0.425,"ns",0.847833843017329,"Suspect related to Monolinolenin (9c,12c,15c) (predicted molecular formula: C20H35NO4) with delta m/z 1.003 (putative explanation: C isotope; atomic difference: (13)C)",336.2537,NA,"Fatty amides","Pyridine alkaloids","Fatty acids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"14293","Amigos","Low","Medium",0,0.0901355630924661,-0.466003258447171,0.646274384632103,0.923,"ns",1,"Suspect related to Monolinolenin (9c,12c,15c) (predicted molecular formula: C20H35NO4) with delta m/z 1.003 (putative explanation: C isotope; atomic difference: (13)C)",336.2537,NA,"Fatty amides","Pyridine alkaloids","Fatty acids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"14295","Amigos","High","Low",0,-0.0454704380475428,-0.414743159847603,0.323802283752517,0.955,"ns",1,NA,770.4377,NA,"Oligopeptides","Depsipeptides","Polyketides","Organic acids and derivatives","Peptidomimetics","Depsipeptides","Cyclic depsipeptides"
"14295","Amigos","High","Medium",0,-0.0233973376940351,-0.35357573303653,0.306781057648459,0.985,"ns",1,NA,770.4377,NA,"Oligopeptides","Depsipeptides","Polyketides","Organic acids and derivatives","Peptidomimetics","Depsipeptides","Cyclic depsipeptides"
"14295","Amigos","Low","Medium",0,0.0220731003535077,-0.291443477588807,0.335589678295822,0.985,"ns",1,NA,770.4377,NA,"Oligopeptides","Depsipeptides","Polyketides","Organic acids and derivatives","Peptidomimetics","Depsipeptides","Cyclic depsipeptides"
"1430","Amigos","High","Low",0,0.332532949782392,-0.240271497367656,0.90533739693244,0.36,"ns",0.774079985390796,NA,513.3033,45,"Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"1430","Amigos","High","Medium",0,0.156325888200284,-0.35583664653319,0.668488422933758,0.753,"ns",1,NA,513.3033,45,"Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"1430","Amigos","Low","Medium",0,-0.176207061582109,-0.662524299490239,0.310110176326022,0.67,"ns",1,NA,513.3033,45,"Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"14301","Amigos","High","Low",0,0.365226162580785,-0.145352057112323,0.875804382273894,0.213,"ns",0.582994405594406,NA,403.2886,170,"Ornithine alkaloids","Polyamines","Alkaloids","Organic nitrogen compounds","Organonitrogen compounds","Guanidines",NA
"14301","Amigos","High","Medium",0,-0.0139233188551213,-0.470447419669629,0.442600781959386,0.997,"ns",1,NA,403.2886,170,"Ornithine alkaloids","Polyamines","Alkaloids","Organic nitrogen compounds","Organonitrogen compounds","Guanidines",NA
"14301","Amigos","Low","Medium",0,-0.379149481435907,-0.812635971934748,0.0543370090629343,0.1,"ns",0.373949044585987,NA,403.2886,170,"Ornithine alkaloids","Polyamines","Alkaloids","Organic nitrogen compounds","Organonitrogen compounds","Guanidines",NA
"14310","Amigos","High","Low",0,0.118498297369989,-0.127504791545353,0.364501386285332,0.494,"ns",0.910032632569815,"Suspect related to 16-Hydroxyhexadecanoic acid (predicted molecular formula: C22H38NO3) with delta m/z 92.047 (putative explanation: unspecified; atomic difference: unspecified)",311.258,621,"Fatty Acids and Conjugates","Other Eicosanoids","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols",NA
"14310","Amigos","High","Medium",0,0.249707155622364,0.029748029609955,0.469666281634774,0.0215,"*",0.139322847682119,"Suspect related to 16-Hydroxyhexadecanoic acid (predicted molecular formula: C22H38NO3) with delta m/z 92.047 (putative explanation: unspecified; atomic difference: unspecified)",311.258,621,"Fatty Acids and Conjugates","Other Eicosanoids","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols",NA
"14310","Amigos","Low","Medium",0,0.131208858252375,-0.0776504537055131,0.340068170210263,0.302,"ns",0.704986878727634,"Suspect related to 16-Hydroxyhexadecanoic acid (predicted molecular formula: C22H38NO3) with delta m/z 92.047 (putative explanation: unspecified; atomic difference: unspecified)",311.258,621,"Fatty Acids and Conjugates","Other Eicosanoids","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols",NA
"1432","Amigos","High","Low",0,0.54751898768463,-0.00254587908304948,1.09758385445231,0.0514,"ns",0.250431037344398,NA,212.032,NA,"Anthranilic acid alkaloids","Acridone alkaloids","Alkaloids","Benzenoids","Phenols","1-hydroxy-2-unsubstituted benzenoids",NA
"1432","Amigos","High","Medium",0,0.45991243785295,-0.0319179203666111,0.95174279607251,0.0724,"ns",0.310943964886613,NA,212.032,NA,"Anthranilic acid alkaloids","Acridone alkaloids","Alkaloids","Benzenoids","Phenols","1-hydroxy-2-unsubstituted benzenoids",NA
"1432","Amigos","Low","Medium",0,-0.0876065498316807,-0.554617635391021,0.37940453572766,0.898,"ns",1,NA,212.032,NA,"Anthranilic acid alkaloids","Acridone alkaloids","Alkaloids","Benzenoids","Phenols","1-hydroxy-2-unsubstituted benzenoids",NA
"14332","Amigos","High","Low",0,-0.138538145890948,-0.414576335835948,0.137500044054052,0.465,"ns",0.885113555483662,NA,457.35,NA,NA,NA,NA,NA,NA,NA,NA
"14332","Amigos","High","Medium",0,-0.0519391871418869,-0.298753644936132,0.194875270652358,0.874,"ns",1,NA,457.35,NA,NA,NA,NA,NA,NA,NA,NA
"14332","Amigos","Low","Medium",0,0.0865989587490613,-0.147760482346631,0.320958399844754,0.66,"ns",1,NA,457.35,NA,NA,NA,NA,NA,NA,NA,NA
"14336","Amigos","High","Low",0,0.297770082889055,-0.216064093433452,0.811604259211563,0.361,"ns",0.774079985390796,NA,407.2407,321,"Fatty Acids and Conjugates","Dicarboxylic acids","Fatty acids","Organic acids and derivatives","Carboxylic acids and derivatives","Carboxylic acid derivatives","Carboxylic acid esters"
"14336","Amigos","High","Medium",0,-0.0762355611782468,-0.5356709155778,0.383199793221306,0.919,"ns",1,NA,407.2407,321,"Fatty Acids and Conjugates","Dicarboxylic acids","Fatty acids","Organic acids and derivatives","Carboxylic acids and derivatives","Carboxylic acid derivatives","Carboxylic acid esters"
"14336","Amigos","Low","Medium",0,-0.374005644067302,-0.810256477340778,0.0622451892061738,0.109,"ns",0.394293900184843,NA,407.2407,321,"Fatty Acids and Conjugates","Dicarboxylic acids","Fatty acids","Organic acids and derivatives","Carboxylic acids and derivatives","Carboxylic acid derivatives","Carboxylic acid esters"
"14339","Amigos","High","Low",0,-0.188612803735743,-0.580598953359199,0.203373345887714,0.495,"ns",0.91101724137931,NA,361.1677,312,"Anthranilic acid alkaloids","Pyridine alkaloids","Alkaloids","Organoheterocyclic compounds","Diazines","Pyrimidines and pyrimidine derivatives","Pyrimidones"
"14339","Amigos","High","Medium",0,-0.0117114157267526,-0.362198603754771,0.338775772301266,0.997,"ns",1,NA,361.1677,312,"Anthranilic acid alkaloids","Pyridine alkaloids","Alkaloids","Organoheterocyclic compounds","Diazines","Pyrimidines and pyrimidine derivatives","Pyrimidones"
"14339","Amigos","Low","Medium",0,0.17690138800899,-0.155899138473631,0.509701914491611,0.424,"ns",0.84727842069435,NA,361.1677,312,"Anthranilic acid alkaloids","Pyridine alkaloids","Alkaloids","Organoheterocyclic compounds","Diazines","Pyrimidines and pyrimidine derivatives","Pyrimidones"
"14345","Amigos","High","Low",0,0.158539861539403,-0.281434828565544,0.598514551644349,0.673,"ns",1,NA,488.2982,NA,NA,NA,NA,NA,NA,NA,NA
"14345","Amigos","High","Medium",0,-0.0822039487828033,-0.47559920544305,0.311191307877444,0.875,"ns",1,NA,488.2982,NA,NA,NA,NA,NA,NA,NA,NA
"14345","Amigos","Low","Medium",0,-0.240743810322206,-0.614287132316132,0.13279951167172,0.284,"ns",0.679447432762836,NA,488.2982,NA,NA,NA,NA,NA,NA,NA,NA
"14378","Amigos","High","Low",0,-0.496978083408662,-0.989296802107848,-0.0046593647094762,0.0473,"*",0.237552010265184,"Spectral Match to 8S-Hydroxy-9E,11Z,14Z-eicosatrienoic acid from NIST14",305.2478,1089,"Eicosanoids","Hydroxy-hydroperoxyeicosatrienoic acids","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids",NA
"14378","Amigos","High","Medium",0,-0.136611001035404,-0.576808705714991,0.303586703644184,0.746,"ns",1,"Spectral Match to 8S-Hydroxy-9E,11Z,14Z-eicosatrienoic acid from NIST14",305.2478,1089,"Eicosanoids","Hydroxy-hydroperoxyeicosatrienoic acids","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids",NA
"14378","Amigos","Low","Medium",0,0.360367082373259,-0.0576168921567793,0.778351056903296,0.107,"ns",0.388976470588235,"Spectral Match to 8S-Hydroxy-9E,11Z,14Z-eicosatrienoic acid from NIST14",305.2478,1089,"Eicosanoids","Hydroxy-hydroperoxyeicosatrienoic acids","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids",NA
"14380","Amigos","High","Low",0,0.421939172426215,-0.0569910368423371,0.900869381694767,0.0968,"ns",0.36784,NA,511.3742,NA,"Sphingolipids","Ceramides","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines"
"14380","Amigos","High","Medium",0,0.0499033760881257,-0.378323239748815,0.478129991925066,0.959,"ns",1,NA,511.3742,NA,"Sphingolipids","Ceramides","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines"
"14380","Amigos","Low","Medium",0,-0.372035796338089,-0.778652779989463,0.0345811873132844,0.0808,"ns",0.333598312236287,NA,511.3742,NA,"Sphingolipids","Ceramides","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines"
"14397","Amigos","High","Low",0,0.477095269173934,-0.0699163120459639,1.02410685039383,0.101,"ns",0.374823640960809,NA,430.3167,170,"Linear polyketides","Open-chain polyketides","Polyketides","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines"
"14397","Amigos","High","Medium",0,0.0264913526999919,-0.46260896654519,0.515591671945174,0.991,"ns",1,NA,430.3167,170,"Linear polyketides","Open-chain polyketides","Polyketides","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines"
"14397","Amigos","Low","Medium",0,-0.450603916473942,-0.915022729222675,0.0138148962747912,0.0594,"ns",0.272664112587959,NA,430.3167,170,"Linear polyketides","Open-chain polyketides","Polyketides","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines"
"14401","Amigos","High","Low",0,-0.400528041899476,-0.846929690166742,0.0458736063677898,0.0889,"ns",0.351469292929293,NA,691.5296,NA,"Glycerolipids","Triacylglycerols","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters",NA
"14401","Amigos","High","Medium",0,-0.183657834808484,-0.582799637605753,0.215483967988786,0.525,"ns",0.931200906344411,NA,691.5296,NA,"Glycerolipids","Triacylglycerols","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters",NA
"14401","Amigos","Low","Medium",0,0.216870207090992,-0.162129672646508,0.595870086828493,0.37,"ns",0.785063245392121,NA,691.5296,NA,"Glycerolipids","Triacylglycerols","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters",NA
"14419","Amigos","High","Low",0,-0.105701072114689,-0.402040529631725,0.190638385402347,0.679,"ns",1,NA,413.3239,NA,"Glycerolipids","Monoacylglycerols","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols",NA
"14419","Amigos","High","Medium",0,0.0413480277234457,-0.223618434144317,0.306314489591208,0.928,"ns",1,NA,413.3239,NA,"Glycerolipids","Monoacylglycerols","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols",NA
